barcode,id,label,iiif,filename
Z105572305,00096,page96,"https://iiif.onb.ac.at/images/ABO/Z105572305/00096/389,304,1250,929/full/0/native.jpg",Z105572305_00096_page96_01.jpg
Z105572305,00268,page268,"https://iiif.onb.ac.at/images/ABO/Z105572305/00268/416,498,1259,893/full/0/native.jpg",Z105572305_00268_page268_01.jpg
Z105572305,00210,page210,"https://iiif.onb.ac.at/images/ABO/Z105572305/00210/410,779,1245,917/full/0/native.jpg",Z105572305_00210_page210_01.jpg
Z105572305,00392,page392,"https://iiif.onb.ac.at/images/ABO/Z105572305/00392/404,868,1238,917/full/0/native.jpg",Z105572305_00392_page392_01.jpg
Z105572305,00168,page168,"https://iiif.onb.ac.at/images/ABO/Z105572305/00168/352,927,1247,931/full/0/native.jpg",Z105572305_00168_page168_01.jpg
Z105572305,00162,page162,"https://iiif.onb.ac.at/images/ABO/Z105572305/00162/525,785,1224,1023/full/0/native.jpg",Z105572305_00162_page162_01.jpg
Z105572305,00174,page174,"https://iiif.onb.ac.at/images/ABO/Z105572305/00174/315,359,1267,916/full/0/native.jpg",Z105572305_00174_page174_01.jpg
Z105572305,00213,page213,"https://iiif.onb.ac.at/images/ABO/Z105572305/00213/99,696,1275,898/full/0/native.jpg",Z105572305_00213_page213_01.jpg
Z105572305,00075,page75,"https://iiif.onb.ac.at/images/ABO/Z105572305/00075/131,311,1271,907/full/0/native.jpg",Z105572305_00075_page75_01.jpg
Z105572305,00115,page115,"https://iiif.onb.ac.at/images/ABO/Z105572305/00115/143,385,1278,903/full/0/native.jpg",Z105572305_00115_page115_01.jpg
Z105572305,00156,page156,"https://iiif.onb.ac.at/images/ABO/Z105572305/00156/466,889,1264,911/full/0/native.jpg",Z105572305_00156_page156_01.jpg
Z105572305,00180,page180,"https://iiif.onb.ac.at/images/ABO/Z105572305/00180/369,394,1281,947/full/0/native.jpg",Z105572305_00180_page180_01.jpg
Z105572305,00228,page228,"https://iiif.onb.ac.at/images/ABO/Z105572305/00228/376,431,1265,929/full/0/native.jpg",Z105572305_00228_page228_01.jpg
Z105572305,00270,page270,"https://iiif.onb.ac.at/images/ABO/Z105572305/00270/356,155,1276,852/full/0/native.jpg",Z105572305_00270_page270_01.jpg
Z105572305,00354,page354,"https://iiif.onb.ac.at/images/ABO/Z105572305/00354/403,185,1250,909/full/0/native.jpg",Z105572305_00354_page354_01.jpg
Z105572305,00295,page295,"https://iiif.onb.ac.at/images/ABO/Z105572305/00295/87,745,1278,899/full/0/native.jpg",Z105572305_00295_page295_01.jpg
Z105572305,00261,page261,"https://iiif.onb.ac.at/images/ABO/Z105572305/00261/354,187,1015,894/full/0/native.jpg",Z105572305_00261_page261_01.jpg
Z105572305,00349,page349,"https://iiif.onb.ac.at/images/ABO/Z105572305/00349/22,205,1276,870/full/0/native.jpg",Z105572305_00349_page349_01.jpg
Z105572305,00136,page136,"https://iiif.onb.ac.at/images/ABO/Z105572305/00136/456,283,1253,902/full/0/native.jpg",Z105572305_00136_page136_01.jpg
Z105572305,00101,page101,"https://iiif.onb.ac.at/images/ABO/Z105572305/00101/146,919,1245,896/full/0/native.jpg",Z105572305_00101_page101_01.jpg
Z105572305,00182,page182,"https://iiif.onb.ac.at/images/ABO/Z105572305/00182/399,182,1283,896/full/0/native.jpg",Z105572305_00182_page182_01.jpg
Z105572305,00347,page347,"https://iiif.onb.ac.at/images/ABO/Z105572305/00347/94,909,1260,902/full/0/native.jpg",Z105572305_00347_page347_01.jpg
Z105572305,00378,page378,"https://iiif.onb.ac.at/images/ABO/Z105572305/00378/377,161,1265,1015/full/0/native.jpg",Z105572305_00378_page378_01.jpg
Z105572305,00297,page297,"https://iiif.onb.ac.at/images/ABO/Z105572305/00297/106,530,1281,900/full/0/native.jpg",Z105572305_00297_page297_01.jpg
Z105572305,00217,page217,"https://iiif.onb.ac.at/images/ABO/Z105572305/00217/67,194,877,969/full/0/native.jpg",Z105572305_00217_page217_01.jpg
Z105572305,00187,page187,"https://iiif.onb.ac.at/images/ABO/Z105572305/00187/97,342,1259,890/full/0/native.jpg",Z105572305_00187_page187_01.jpg
Z105572305,00099,page99,"https://iiif.onb.ac.at/images/ABO/Z105572305/00099/153,336,1269,918/full/0/native.jpg",Z105572305_00099_page99_01.jpg
Z105572305,00412,page412,"https://iiif.onb.ac.at/images/ABO/Z105572305/00412/848,1426,360,367/full/0/native.jpg",Z105572305_00412_page412_01.jpg
Z105572305,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z105572305/00002/0,5,754,360/full/0/native.jpg",Z105572305_00002_page2_01.jpg
Z105572305,00057,page57,"https://iiif.onb.ac.at/images/ABO/Z105572305/00057/189,869,1247,902/full/0/native.jpg",Z105572305_00057_page57_01.jpg
Z105572305,00194,page194,"https://iiif.onb.ac.at/images/ABO/Z105572305/00194/421,224,1256,877/full/0/native.jpg",Z105572305_00194_page194_01.jpg
Z105572305,00071,page71,"https://iiif.onb.ac.at/images/ABO/Z105572305/00071/165,554,1252,890/full/0/native.jpg",Z105572305_00071_page71_01.jpg
Z105572305,00205,page205,"https://iiif.onb.ac.at/images/ABO/Z105572305/00205/78,462,1283,918/full/0/native.jpg",Z105572305_00205_page205_01.jpg
Z105572305,00355,page355,"https://iiif.onb.ac.at/images/ABO/Z105572305/00355/79,184,1281,895/full/0/native.jpg",Z105572305_00355_page355_01.jpg
Z105572305,00181,page181,"https://iiif.onb.ac.at/images/ABO/Z105572305/00181/117,337,1263,908/full/0/native.jpg",Z105572305_00181_page181_01.jpg
Z105572305,00095,page95,"https://iiif.onb.ac.at/images/ABO/Z105572305/00095/138,623,1257,891/full/0/native.jpg",Z105572305_00095_page95_01.jpg
Z105572305,00098,page98,"https://iiif.onb.ac.at/images/ABO/Z105572305/00098/421,447,1264,894/full/0/native.jpg",Z105572305_00098_page98_01.jpg
Z105572305,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z105572305/00007/174,531,711,696/full/0/native.jpg",Z105572305_00007_page7_01.jpg
Z105572305,00069,page69,"https://iiif.onb.ac.at/images/ABO/Z105572305/00069/131,819,1269,903/full/0/native.jpg",Z105572305_00069_page69_01.jpg
Z105572305,00104,page104,"https://iiif.onb.ac.at/images/ABO/Z105572305/00104/402,905,1264,921/full/0/native.jpg",Z105572305_00104_page104_01.jpg
Z105572305,00160,page160,"https://iiif.onb.ac.at/images/ABO/Z105572305/00160/528,938,1227,917/full/0/native.jpg",Z105572305_00160_page160_01.jpg
Z105572305,00237,page237,"https://iiif.onb.ac.at/images/ABO/Z105572305/00237/130,623,1266,890/full/0/native.jpg",Z105572305_00237_page237_01.jpg
Z105572305,00271,page271,"https://iiif.onb.ac.at/images/ABO/Z105572305/00271/132,552,1265,888/full/0/native.jpg",Z105572305_00271_page271_01.jpg
Z105572305,00273,page273,"https://iiif.onb.ac.at/images/ABO/Z105572305/00273/115,325,1260,880/full/0/native.jpg",Z105572305_00273_page273_01.jpg
Z105572305,00306,page306,"https://iiif.onb.ac.at/images/ABO/Z105572305/00306/392,1272,1248,477/full/0/native.jpg",Z105572305_00306_page306_01.jpg
Z105572305,00338,page338,"https://iiif.onb.ac.at/images/ABO/Z105572305/00338/442,938,1242,901/full/0/native.jpg",Z105572305_00338_page338_01.jpg
Z105572305,00284,page284,"https://iiif.onb.ac.at/images/ABO/Z105572305/00284/384,137,1264,885/full/0/native.jpg",Z105572305_00284_page284_01.jpg
Z105572305,00294,page294,"https://iiif.onb.ac.at/images/ABO/Z105572305/00294/410,938,1238,881/full/0/native.jpg",Z105572305_00294_page294_01.jpg
Z105572305,00285,page285,"https://iiif.onb.ac.at/images/ABO/Z105572305/00285/135,1007,1289,913/full/0/native.jpg",Z105572305_00285_page285_01.jpg
Z105572305,00178,page178,"https://iiif.onb.ac.at/images/ABO/Z105572305/00178/406,636,1302,1017/full/0/native.jpg",Z105572305_00178_page178_01.jpg
Z114815607,00381,page381,"https://iiif.onb.ac.at/images/ABO/Z114815607/00381/293,1221,481,303/full/0/native.jpg",Z114815607_00381_page381_01.jpg
Z114815607,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z114815607/00008/54,49,848,1366/full/0/native.jpg",Z114815607_00008_page8_01.jpg
Z116206801,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z116206801/00003/446,1127,783,515/full/0/native.jpg",Z116206801_00003_page3_01.jpg
Z116206801,00144,page144,"https://iiif.onb.ac.at/images/ABO/Z116206801/00144/349,1311,1034,717/full/0/native.jpg",Z116206801_00144_page144_01.jpg
Z116206801,00027,page27,"https://iiif.onb.ac.at/images/ABO/Z116206801/00027/119,624,279,301/full/0/native.jpg",Z116206801_00027_page27_01.jpg
Z116206801,00051,page51,"https://iiif.onb.ac.at/images/ABO/Z116206801/00051/92,601,263,267/full/0/native.jpg",Z116206801_00051_page51_01.jpg
Z116206801,00011,page11,"https://iiif.onb.ac.at/images/ABO/Z116206801/00011/118,1043,267,287/full/0/native.jpg",Z116206801_00011_page11_01.jpg
Z15248840X,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00005/33,51,1495,1922/full/0/native.jpg",Z15248840X_00005_page5_01.jpg
Z15248840X,00016,page16,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00016/16,821,1445,1061/full/0/native.jpg",Z15248840X_00016_page16_01.jpg
Z15248840X,00056,page56,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00056/676,924,673,333/full/0/native.jpg",Z15248840X_00056_page56_01.jpg
Z15248840X,00014,page14,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00014/189,69,1152,1725/full/0/native.jpg",Z15248840X_00014_page14_01.jpg
Z15248840X,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00002/23,22,614,395/full/0/native.jpg",Z15248840X_00002_page2_01.jpg
Z15248840X,00057,page57,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00057/457,851,670,652/full/0/native.jpg",Z15248840X_00057_page57_01.jpg
Z15248840X,00012,page12,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00012/172,60,1165,1713/full/0/native.jpg",Z15248840X_00012_page12_01.jpg
Z15248840X,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z15248840X/00007/150,937,543,557/full/0/native.jpg",Z15248840X_00007_page7_01.jpg
Z155013304,00626,page626,"https://iiif.onb.ac.at/images/ABO/Z155013304/00626/272,855,594,489/full/0/native.jpg",Z155013304_00626_page626_01.jpg
Z155013304,00027,page27,"https://iiif.onb.ac.at/images/ABO/Z155013304/00027/50,544,234,227/full/0/native.jpg",Z155013304_00027_page27_01.jpg
Z155013304,00026,page26,"https://iiif.onb.ac.at/images/ABO/Z155013304/00026/401,1058,235,130/full/0/native.jpg",Z155013304_00026_page26_01.jpg
Z155013304,00627,page627,"https://iiif.onb.ac.at/images/ABO/Z155013304/00627/246,1303,474,297/full/0/native.jpg",Z155013304_00627_page627_01.jpg
Z155013304,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z155013304/00002/274,1287,466,320/full/0/native.jpg",Z155013304_00002_page2_01.jpg
Z155013304,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z155013304/00007/47,1219,216,216/full/0/native.jpg",Z155013304_00007_page7_01.jpg
Z155013304,00004,page4,"https://iiif.onb.ac.at/images/ABO/Z155013304/00004/30,34,949,1321/full/0/native.jpg",Z155013304_00004_page4_01.jpg
Z155523902,00030,page30,"https://iiif.onb.ac.at/images/ABO/Z155523902/00030/382,459,393,396/full/0/native.jpg",Z155523902_00030_page30_01.jpg
Z155523902,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z155523902/00005/231,271,1776,2482/full/0/native.jpg",Z155523902_00005_page5_01.jpg
Z155523902,00045,page45,"https://iiif.onb.ac.at/images/ABO/Z155523902/00045/254,286,1751,2345/full/0/native.jpg",Z155523902_00045_page45_01.jpg
Z155523902,00039,page39,"https://iiif.onb.ac.at/images/ABO/Z155523902/00039/257,293,1720,2291/full/0/native.jpg",Z155523902_00039_page39_01.jpg
Z155523902,00031,page31,"https://iiif.onb.ac.at/images/ABO/Z155523902/00031/274,292,1776,2268/full/0/native.jpg",Z155523902_00031_page31_01.jpg
Z155523902,00029,page29,"https://iiif.onb.ac.at/images/ABO/Z155523902/00029/320,298,1728,2350/full/0/native.jpg",Z155523902_00029_page29_01.jpg
Z155523902,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z155523902/00009/299,598,592,602/full/0/native.jpg",Z155523902_00009_page9_01.jpg
Z155523902,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z155523902/00009/328,91,1599,429/full/0/native.jpg",Z155523902_00009_page9_02.jpg
Z155523902,00036,page36,"https://iiif.onb.ac.at/images/ABO/Z155523902/00036/425,409,395,398/full/0/native.jpg",Z155523902_00036_page36_01.jpg
Z155523902,00006,page6,"https://iiif.onb.ac.at/images/ABO/Z155523902/00006/1122,1529,432,668/full/0/native.jpg",Z155523902_00006_page6_01.jpg
Z155523902,00027,page27,"https://iiif.onb.ac.at/images/ABO/Z155523902/00027/296,340,1730,2264/full/0/native.jpg",Z155523902_00027_page27_01.jpg
Z155523902,00026,page26,"https://iiif.onb.ac.at/images/ABO/Z155523902/00026/425,381,397,413/full/0/native.jpg",Z155523902_00026_page26_01.jpg
Z155523902,00024,page24,"https://iiif.onb.ac.at/images/ABO/Z155523902/00024/453,723,386,371/full/0/native.jpg",Z155523902_00024_page24_01.jpg
Z155523902,00025,page25,"https://iiif.onb.ac.at/images/ABO/Z155523902/00025/288,313,1711,2310/full/0/native.jpg",Z155523902_00025_page25_01.jpg
Z155523902,00041,page41,"https://iiif.onb.ac.at/images/ABO/Z155523902/00041/233,311,1738,2281/full/0/native.jpg",Z155523902_00041_page41_01.jpg
Z155523902,00043,page43,"https://iiif.onb.ac.at/images/ABO/Z155523902/00043/249,268,1745,2324/full/0/native.jpg",Z155523902_00043_page43_01.jpg
Z155523902,00046,page46,"https://iiif.onb.ac.at/images/ABO/Z155523902/00046/819,1114,853,1178/full/0/native.jpg",Z155523902_00046_page46_01.jpg
Z155523902,00033,page33,"https://iiif.onb.ac.at/images/ABO/Z155523902/00033/317,272,1686,2187/full/0/native.jpg",Z155523902_00033_page33_01.jpg
Z155523902,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z155523902/00002/701,1308,976,542/full/0/native.jpg",Z155523902_00002_page2_01.jpg
Z155523902,00035,page35,"https://iiif.onb.ac.at/images/ABO/Z155523902/00035/261,241,1714,2219/full/0/native.jpg",Z155523902_00035_page35_01.jpg
Z155523902,00023,page23,"https://iiif.onb.ac.at/images/ABO/Z155523902/00023/753,1544,726,561/full/0/native.jpg",Z155523902_00023_page23_01.jpg
Z155523902,00037,page37,"https://iiif.onb.ac.at/images/ABO/Z155523902/00037/291,241,1720,2237/full/0/native.jpg",Z155523902_00037_page37_01.jpg
Z155901003,00380,page380,"https://iiif.onb.ac.at/images/ABO/Z155901003/00380/180,708,840,496/full/0/native.jpg",Z155901003_00380_page380_01.jpg
Z155901003,00380,page380,"https://iiif.onb.ac.at/images/ABO/Z155901003/00380/923,298,964,1556/full/0/native.jpg",Z155901003_00380_page380_02.jpg
Z155901003,00330,page330,"https://iiif.onb.ac.at/images/ABO/Z155901003/00330/661,1533,903,526/full/0/native.jpg",Z155901003_00330_page330_01.jpg
Z155901003,00282,page282,"https://iiif.onb.ac.at/images/ABO/Z155901003/00282/1049,335,808,942/full/0/native.jpg",Z155901003_00282_page282_01.jpg
Z155901003,00282,page282,"https://iiif.onb.ac.at/images/ABO/Z155901003/00282/421,999,444,680/full/0/native.jpg",Z155901003_00282_page282_02.jpg
Z155901003,00262,page262,"https://iiif.onb.ac.at/images/ABO/Z155901003/00262/56,331,929,1466/full/0/native.jpg",Z155901003_00262_page262_01.jpg
Z155901003,00262,page262,"https://iiif.onb.ac.at/images/ABO/Z155901003/00262/1022,1043,731,798/full/0/native.jpg",Z155901003_00262_page262_02.jpg
Z155901003,00262,page262,"https://iiif.onb.ac.at/images/ABO/Z155901003/00262/985,339,799,1536/full/0/native.jpg",Z155901003_00262_page262_03.jpg
Z155901003,00226,page226,"https://iiif.onb.ac.at/images/ABO/Z155901003/00226/1023,412,292,494/full/0/native.jpg",Z155901003_00226_page226_01.jpg
Z155901003,00226,page226,"https://iiif.onb.ac.at/images/ABO/Z155901003/00226/93,337,915,1558/full/0/native.jpg",Z155901003_00226_page226_02.jpg
Z155901003,00342,page342,"https://iiif.onb.ac.at/images/ABO/Z155901003/00342/188,428,941,1459/full/0/native.jpg",Z155901003_00342_page342_01.jpg
Z155901003,00342,page342,"https://iiif.onb.ac.at/images/ABO/Z155901003/00342/1071,383,910,1511/full/0/native.jpg",Z155901003_00342_page342_02.jpg
Z155901003,00895,page895,"https://iiif.onb.ac.at/images/ABO/Z155901003/00895/100,89,1357,359/full/0/native.jpg",Z155901003_00895_page895_01.jpg
Z155901003,00895,page895,"https://iiif.onb.ac.at/images/ABO/Z155901003/00895/85,1371,445,409/full/0/native.jpg",Z155901003_00895_page895_02.jpg
Z155901003,00720,page720,"https://iiif.onb.ac.at/images/ABO/Z155901003/00720/701,118,1299,408/full/0/native.jpg",Z155901003_00720_page720_01.jpg
Z155901003,00408,page408,"https://iiif.onb.ac.at/images/ABO/Z155901003/00408/973,338,931,1517/full/0/native.jpg",Z155901003_00408_page408_01.jpg
Z155901003,00408,page408,"https://iiif.onb.ac.at/images/ABO/Z155901003/00408/231,949,444,609/full/0/native.jpg",Z155901003_00408_page408_02.jpg
Z155901003,00710,page710,"https://iiif.onb.ac.at/images/ABO/Z155901003/00710/1035,857,877,961/full/0/native.jpg",Z155901003_00710_page710_01.jpg
Z155901003,00710,page710,"https://iiif.onb.ac.at/images/ABO/Z155901003/00710/154,324,915,1514/full/0/native.jpg",Z155901003_00710_page710_02.jpg
Z155901003,00486,page486,"https://iiif.onb.ac.at/images/ABO/Z155901003/00486/916,1267,874,584/full/0/native.jpg",Z155901003_00486_page486_01.jpg
Z155901003,00486,page486,"https://iiif.onb.ac.at/images/ABO/Z155901003/00486/38,324,897,752/full/0/native.jpg",Z155901003_00486_page486_02.jpg
Z155901003,00486,page486,"https://iiif.onb.ac.at/images/ABO/Z155901003/00486/82,331,899,1436/full/0/native.jpg",Z155901003_00486_page486_03.jpg
Z155901003,00486,page486,"https://iiif.onb.ac.at/images/ABO/Z155901003/00486/46,307,1738,983/full/0/native.jpg",Z155901003_00486_page486_04.jpg
Z155901003,00232,page232,"https://iiif.onb.ac.at/images/ABO/Z155901003/00232/985,360,891,1567/full/0/native.jpg",Z155901003_00232_page232_01.jpg
Z155901003,00232,page232,"https://iiif.onb.ac.at/images/ABO/Z155901003/00232/152,368,951,1603/full/0/native.jpg",Z155901003_00232_page232_02.jpg
Z155901003,00616,page616,"https://iiif.onb.ac.at/images/ABO/Z155901003/00616/719,1091,889,515/full/0/native.jpg",Z155901003_00616_page616_01.jpg
Z155901003,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z155901003/00003/0,14,1970,2341/full/0/native.jpg",Z155901003_00003_page3_01.jpg
Z155901003,00119,page119,"https://iiif.onb.ac.at/images/ABO/Z155901003/00119/120,107,1304,469/full/0/native.jpg",Z155901003_00119_page119_01.jpg
Z155901003,00500,page500,"https://iiif.onb.ac.at/images/ABO/Z155901003/00500/166,323,959,1545/full/0/native.jpg",Z155901003_00500_page500_01.jpg
Z155901003,00500,page500,"https://iiif.onb.ac.at/images/ABO/Z155901003/00500/957,334,990,1537/full/0/native.jpg",Z155901003_00500_page500_02.jpg
Z155901003,00196,page196,"https://iiif.onb.ac.at/images/ABO/Z155901003/00196/409,90,1396,428/full/0/native.jpg",Z155901003_00196_page196_01.jpg
Z155901003,00122,page122,"https://iiif.onb.ac.at/images/ABO/Z155901003/00122/965,341,846,719/full/0/native.jpg",Z155901003_00122_page122_01.jpg
Z155901003,01082,page1082,"https://iiif.onb.ac.at/images/ABO/Z155901003/01082/760,950,874,567/full/0/native.jpg",Z155901003_01082_page1082_01.jpg
Z155901003,00719,page719,"https://iiif.onb.ac.at/images/ABO/Z155901003/00719/334,1250,851,500/full/0/native.jpg",Z155901003_00719_page719_01.jpg
Z155901003,00149,page149,"https://iiif.onb.ac.at/images/ABO/Z155901003/00149/277,928,873,506/full/0/native.jpg",Z155901003_00149_page149_01.jpg
Z155901003,00894,page894,"https://iiif.onb.ac.at/images/ABO/Z155901003/00894/704,1466,872,497/full/0/native.jpg",Z155901003_00894_page894_01.jpg
Z155901003,00971,page971,"https://iiif.onb.ac.at/images/ABO/Z155901003/00971/361,1552,870,495/full/0/native.jpg",Z155901003_00971_page971_01.jpg
Z155901003,00331,page331,"https://iiif.onb.ac.at/images/ABO/Z155901003/00331/90,170,1295,373/full/0/native.jpg",Z155901003_00331_page331_01.jpg
Z155901003,00092,page92,"https://iiif.onb.ac.at/images/ABO/Z155901003/00092/1191,1277,378,617/full/0/native.jpg",Z155901003_00092_page92_01.jpg
Z155901003,00092,page92,"https://iiif.onb.ac.at/images/ABO/Z155901003/00092/962,875,589,371/full/0/native.jpg",Z155901003_00092_page92_02.jpg
Z155901003,00110,page110,"https://iiif.onb.ac.at/images/ABO/Z155901003/00110/1037,341,848,751/full/0/native.jpg",Z155901003_00110_page110_01.jpg
Z155901003,00110,page110,"https://iiif.onb.ac.at/images/ABO/Z155901003/00110/109,371,918,1526/full/0/native.jpg",Z155901003_00110_page110_02.jpg
Z155901003,00110,page110,"https://iiif.onb.ac.at/images/ABO/Z155901003/00110/156,973,831,804/full/0/native.jpg",Z155901003_00110_page110_03.jpg
